iter	Logloss
4339	0.3980636558
4340	0.3980542965
4341	0.3980453548
4342	0.398021661
4343	0.3980136704
4344	0.398003131
4345	0.397993253
4346	0.3979803697
4347	0.3979674234
4348	0.3979513599
4349	0.3979394845
4350	0.3979263057
4351	0.3979044306
4352	0.3978912056
4353	0.3978751408
4354	0.3978576803
4355	0.3978483255
4356	0.3978382788
4357	0.3978259515
4358	0.3978094443
4359	0.3977970159
4360	0.3977783496
4361	0.3977649666
4362	0.3977553027
4363	0.3977462825
4364	0.3977384998
4365	0.3977282774
4366	0.3977171267
4367	0.3976956911
4368	0.397685616
4369	0.397671336
4370	0.3976654013
4371	0.3976564284
4372	0.3976446
4373	0.3976344868
4374	0.3976131162
4375	0.3976068748
4376	0.3975935416
4377	0.3975837219
4378	0.3975678371
4379	0.3975550517
4380	0.3975489181
4381	0.3975369962
4382	0.3975238726
4383	0.3975103614
4384	0.3974959811
4385	0.3974827898
4386	0.3974728103
4387	0.3974596989
4388	0.3974367969
4389	0.3974249664
4390	0.3974072056
4391	0.3973977878
4392	0.3973886503
4393	0.3973779666
4394	0.3973672323
4395	0.3973579432
4396	0.3973463979
4397	0.3973367251
4398	0.397328363
4399	0.3973185728
4400	0.3973103028
4401	0.3973033829
4402	0.3972932106
4403	0.3972832325
4404	0.3972729601
4405	0.397260051
4406	0.3972512794
4407	0.3972408152
4408	0.3972265653
4409	0.397217779
4410	0.3972058074
4411	0.3971964999
4412	0.3971812083
4413	0.3971697371
4414	0.3971558765
4415	0.397144432
4416	0.3971356644
4417	0.3971206446
4418	0.3971121499
4419	0.3971026471
4420	0.3970921003
4421	0.3970800099
4422	0.3970676029
4423	0.3970557796
4424	0.3970379341
4425	0.3970303279
4426	0.3970191409
4427	0.397007501
4428	0.3969985839
4429	0.3969888898
4430	0.3969821615
4431	0.3969714921
4432	0.3969607585
4433	0.3969480263
4434	0.3969347748
4435	0.3969261119
4436	0.3969120325
4437	0.3968973231
4438	0.3968872345
4439	0.3968770157
4440	0.3968668431
4441	0.3968588191
4442	0.3968517844
4443	0.3968372701
4444	0.3968257234
4445	0.3968144068
4446	0.3968039197
4447	0.3967928707
4448	0.3967804412
4449	0.3967667657
4450	0.3967551735
4451	0.3967475423
4452	0.3967351714
4453	0.3967200583
4454	0.3967122719
4455	0.3966992202
4456	0.396686502
4457	0.3966785656
4458	0.3966706434
4459	0.3966610519
4460	0.3966484797
4461	0.396634717
4462	0.3966217644
4463	0.3966126457
4464	0.3965966357
4465	0.3965885924
4466	0.3965782922
4467	0.3965703312
4468	0.3965627018
4469	0.3965570631
4470	0.3965415371
4471	0.3965315802
4472	0.3965267569
4473	0.3965152423
4474	0.3965061147
4475	0.3964979332
4476	0.396494562
4477	0.3964849927
4478	0.3964731307
4479	0.3964572536
4480	0.3964471382
4481	0.3964394082
4482	0.396430423
4483	0.3964157291
4484	0.3964064539
4485	0.3963921769
4486	0.3963843054
4487	0.3963757164
4488	0.3963673867
4489	0.3963592924
4490	0.3963503233
4491	0.3963392719
4492	0.3963292301
4493	0.3963203409
4494	0.3963086349
4495	0.3962920654
4496	0.3962747189
4497	0.3962670408
4498	0.3962564983
4499	0.3962500467
4500	0.3962372045
4501	0.3962258178
4502	0.3962084752
4503	0.3961942957
4504	0.3961777709
4505	0.3961699268
4506	0.3961549514
4507	0.3961427457
4508	0.3961286764
4509	0.3961231536
4510	0.3961089562
4511	0.3960985418
4512	0.3960935769
4513	0.3960810924
4514	0.3960672387
4515	0.3960570574
4516	0.3960404066
4517	0.3960348937
4518	0.3960260764
4519	0.3960142278
4520	0.3960004575
4521	0.3959897751
4522	0.3959796887
4523	0.3959725026
4524	0.3959613794
4525	0.3959531111
4526	0.3959431223
4527	0.3959344047
4528	0.3959256445
4529	0.395914766
4530	0.3959058035
4531	0.3958983697
4532	0.3958855383
4533	0.3958762492
4534	0.3958699747
4535	0.395863748
4536	0.3958473291
4537	0.3958437
4538	0.3958374538
4539	0.3958314967
4540	0.3958200385
4541	0.3958089082
4542	0.3958028345
4543	0.3957871576
4544	0.3957764076
4545	0.3957617131
4546	0.3957512444
4547	0.3957457557
4548	0.3957295342
4549	0.3957235718
4550	0.3957183088
4551	0.3957033831
4552	0.3956976804
4553	0.3956870807
4554	0.395678728
4555	0.3956677207
4556	0.3956551409
4557	0.3956392146
4558	0.3956264383
4559	0.3956134877
4560	0.3955996595
4561	0.3955927225
4562	0.3955816661
4563	0.3955735702
4564	0.3955645499
4565	0.3955552402
4566	0.3955406871
4567	0.3955358683
4568	0.3955232217
4569	0.3955122607
4570	0.395501318
4571	0.3954941965
4572	0.395481247
4573	0.3954641202
4574	0.3954482646
4575	0.395433589
4576	0.3954267877
4577	0.3954125801
4578	0.395403574
4579	0.3953971354
4580	0.3953893678
4581	0.3953768513
4582	0.3953670535
4583	0.3953566654
4584	0.3953399331
4585	0.3953289861
4586	0.3953173132
4587	0.3953000445
4588	0.3952863037
4589	0.3952757821
4590	0.3952656468
4591	0.3952551332
4592	0.3952487339
4593	0.3952380159
4594	0.3952258184
4595	0.395220638
4596	0.395210078
4597	0.3952003946
4598	0.3951916269
4599	0.3951840143
4600	0.3951722964
4601	0.3951638259
4602	0.3951563495
4603	0.3951445522
4604	0.3951313969
4605	0.3951253632
4606	0.3951180511
4607	0.3951074253
4608	0.3950937602
4609	0.3950837534
4610	0.3950708953
4611	0.3950600135
4612	0.3950509237
4613	0.3950383843
4614	0.3950241764
4615	0.3950162265
4616	0.3950062972
4617	0.3949972524
4618	0.3949898154
4619	0.3949776063
4620	0.3949676016
4621	0.39495224
4622	0.3949429552
4623	0.3949358669
4624	0.3949291573
4625	0.394920476
4626	0.3949135557
4627	0.394907607
4628	0.3948971623
4629	0.3948769287
4630	0.3948643585
4631	0.3948494264
4632	0.3948403252
4633	0.3948248576
4634	0.3948195689
4635	0.3948114061
4636	0.3947978763
4637	0.3947800656
4638	0.3947722392
4639	0.3947644224
4640	0.3947521489
4641	0.3947436467
4642	0.3947335205
4643	0.3947235182
4644	0.3947145193
4645	0.3946981291
4646	0.39468812
4647	0.3946748955
4648	0.3946703014
4649	0.3946567639
4650	0.3946423694
4651	0.3946375755
4652	0.3946303213
4653	0.3946234933
4654	0.3946071756
4655	0.3945996231
4656	0.3945830317
4657	0.3945726592
4658	0.3945564919
4659	0.3945446953
4660	0.394533458
4661	0.3945249829
4662	0.3945183226
4663	0.3945090839
4664	0.3944995318
4665	0.394485748
4666	0.3944737161
4667	0.3944636039
4668	0.3944534019
4669	0.3944425635
4670	0.3944317323
4671	0.3944197309
4672	0.3944070257
4673	0.3943959853
4674	0.3943800152
4675	0.3943681321
4676	0.3943571621
4677	0.3943488432
4678	0.3943360122
4679	0.3943261042
4680	0.3943082892
4681	0.3942956521
4682	0.3942832176
4683	0.3942765749
4684	0.3942629029
4685	0.3942509264
4686	0.3942448799
4687	0.3942374442
4688	0.3942278032
4689	0.3942162516
4690	0.3942091033
4691	0.3941991274
4692	0.3941909318
4693	0.3941826675
4694	0.3941632391
4695	0.394150873
4696	0.3941444359
4697	0.3941367079
4698	0.3941233132
4699	0.3941100288
4700	0.3941027452
4701	0.3940878148
4702	0.3940709745
4703	0.3940630264
4704	0.39405472
4705	0.394044441
4706	0.3940312193
4707	0.3940128854
4708	0.3940049293
4709	0.3939894586
4710	0.3939729336
4711	0.3939649558
4712	0.3939553596
4713	0.3939442144
4714	0.3939344326
4715	0.3939213742
4716	0.393906926
4717	0.3939020965
4718	0.3938921537
4719	0.3938770007
4720	0.3938681591
4721	0.3938627808
4722	0.3938574601
4723	0.3938476237
4724	0.3938380224
4725	0.3938208762
4726	0.3938159022
4727	0.3938064312
4728	0.3937997011
4729	0.393792719
4730	0.3937791695
4731	0.3937700985
4732	0.3937638601
4733	0.3937475895
4734	0.3937379216
4735	0.3937291794
4736	0.3937192994
4737	0.3937047671
4738	0.3936933123
4739	0.3936863051
4740	0.3936779706
4741	0.3936656916
4742	0.3936560659
4743	0.3936531273
4744	0.3936403163
4745	0.3936282933
4746	0.3936149749
4747	0.393606905
4748	0.3935934203
4749	0.3935784987
4750	0.3935666767
4751	0.393551901
4752	0.393540355
4753	0.3935313391
4754	0.3935193562
4755	0.3935075814
4756	0.3935031232
4757	0.3934898985
4758	0.3934798742
4759	0.3934730677
4760	0.3934552648
4761	0.3934457412
4762	0.393431646
4763	0.3934209424
4764	0.3934121372
4765	0.3933963104
4766	0.3933923533
4767	0.3933786777
4768	0.3933666538
4769	0.3933557963
4770	0.3933432469
4771	0.3933327605
4772	0.3933230722
4773	0.3933172285
4774	0.3933078685
4775	0.3933007658
4776	0.3932924976
4777	0.3932779401
4778	0.3932683111
4779	0.3932570396
4780	0.393249035
4781	0.3932280385
4782	0.3932123092
4783	0.3931935287
4784	0.3931822591
4785	0.3931684881
4786	0.3931581177
4787	0.3931482635
4788	0.3931406725
4789	0.3931317328
4790	0.3931206437
4791	0.3931096619
4792	0.3931021294
4793	0.3930953202
4794	0.3930798743
4795	0.3930680719
4796	0.3930555101
4797	0.3930486784
4798	0.3930400188
4799	0.3930321228
4800	0.393021894
4801	0.393015805
4802	0.3930020203
4803	0.3929910794
4804	0.392980844
4805	0.3929709336
4806	0.3929645547
4807	0.3929571633
4808	0.392954928
4809	0.3929478961
4810	0.3929381876
4811	0.3929202699
4812	0.3929073352
4813	0.3928960329
4814	0.3928896269
4815	0.3928796256
4816	0.3928714972
4817	0.3928584232
4818	0.3928521376
4819	0.3928425016
4820	0.3928314332
4821	0.3928247799
4822	0.3928146077
4823	0.3928034661
4824	0.3927973364
4825	0.3927860268
4826	0.392769494
4827	0.39275917
4828	0.3927520534
4829	0.3927341787
4830	0.3927255796
4831	0.3927144765
4832	0.3927075932
4833	0.3926991237
4834	0.3926915026
4835	0.392685559
4836	0.3926756125
4837	0.3926647649
4838	0.3926478972
4839	0.3926418377
4840	0.3926298064
4841	0.3926214347
4842	0.3926095107
4843	0.3925967218
4844	0.3925879744
4845	0.392579888
4846	0.3925725802
4847	0.3925596472
4848	0.3925541967
4849	0.3925455179
4850	0.3925358133
4851	0.3925192576
4852	0.3925102953
4853	0.3924982901
4854	0.3924911933
4855	0.3924832369
4856	0.3924739359
4857	0.3924567883
4858	0.3924404288
4859	0.3924290538
4860	0.3924204371
4861	0.3924107503
4862	0.3924007234
4863	0.3923831946
4864	0.3923685366
4865	0.3923598818
4866	0.3923519173
4867	0.3923396939
4868	0.3923307907
4869	0.3923217829
4870	0.3923117647
4871	0.3923033289
4872	0.3922907239
4873	0.3922708574
4874	0.3922619169
4875	0.3922498264
4876	0.3922416974
4877	0.3922337616
4878	0.3922191232
4879	0.392207875
4880	0.392202998
4881	0.392196412
4882	0.3921873923
4883	0.3921793897
4884	0.3921717565
4885	0.3921632803
4886	0.3921537816
4887	0.3921464111
4888	0.3921317248
4889	0.3921220856
4890	0.3921199281
4891	0.3921075193
4892	0.3921021361
4893	0.3920918302
4894	0.3920848252
4895	0.392076603
4896	0.3920628157
4897	0.3920520377
4898	0.3920371804
4899	0.3920291289
4900	0.39202275
4901	0.3920118823
4902	0.3920035927
4903	0.3919879496
4904	0.3919786734
4905	0.3919646243
4906	0.3919577493
4907	0.3919462848
4908	0.3919338425
4909	0.3919228424
4910	0.3919125313
4911	0.3919036423
4912	0.3918868086
4913	0.3918804759
4914	0.3918695019
4915	0.3918579744
4916	0.3918473107
4917	0.3918349689
4918	0.3918248605
4919	0.3918122185
4920	0.3918022922
4921	0.3917927018
4922	0.391783472
4923	0.3917729645
4924	0.391763509
4925	0.3917551898
4926	0.3917430767
4927	0.3917299632
4928	0.3917230098
4929	0.3917133723
4930	0.3916976359
4931	0.3916884502
4932	0.3916769646
4933	0.3916690946
4934	0.3916536365
4935	0.391646377
4936	0.391636999
4937	0.3916289862
4938	0.3916159622
4939	0.3915991557
4940	0.3915904215
4941	0.3915848702
4942	0.3915774063
4943	0.3915690082
4944	0.3915600371
4945	0.3915498853
4946	0.3915354345
4947	0.3915176491
4948	0.3915076825
4949	0.3914994786
4950	0.3914887273
4951	0.3914750398
4952	0.391465333
4953	0.3914578222
4954	0.3914519564
4955	0.391441687
4956	0.3914312776
4957	0.3914194838
4958	0.3914144234
4959	0.3914029993
4960	0.3913954237
4961	0.3913847647
4962	0.3913742732
4963	0.3913624787
4964	0.391351268
4965	0.3913373025
4966	0.3913321009
4967	0.391321313
4968	0.3913101346
4969	0.3913013524
4970	0.3912853316
4971	0.3912770868
4972	0.3912647942
4973	0.3912618267
4974	0.3912518854
4975	0.3912472231
4976	0.3912331318
4977	0.391224471
4978	0.3912144509
4979	0.3912063848
4980	0.3911956014
4981	0.3911880096
4982	0.3911742122
4983	0.391170138
4984	0.3911619372
4985	0.3911519494
4986	0.3911440655
4987	0.3911282269
4988	0.3911157542
4989	0.3911085293
4990	0.391096398
4991	0.3910887274
4992	0.391076483
4993	0.3910651258
4994	0.3910526108
4995	0.3910452422
4996	0.3910330825
4997	0.3910165642
4998	0.391006675
4999	0.3909944996
5000	0.390989238
5001	0.3909757137
5002	0.3909693345
5003	0.3909587983
5004	0.3909494424
5005	0.3909368933
5006	0.3909222791
5007	0.390909328
5008	0.390899571
5009	0.3908894632
5010	0.3908797606
5011	0.3908716147
5012	0.3908553576
5013	0.3908433629
5014	0.3908371793
5015	0.3908157032
5016	0.3908079078
5017	0.3907923144
5018	0.3907799623
5019	0.390769698
5020	0.3907576035
5021	0.3907509454
5022	0.3907419285
5023	0.3907305174
5024	0.3907227602
5025	0.3907127589
5026	0.3907064505
5027	0.3906982455
5028	0.3906843625
5029	0.3906795396
5030	0.3906692611
5031	0.3906595447
5032	0.390645764
5033	0.3906379632
5034	0.3906314269
5035	0.3906256408
5036	0.3906141687
5037	0.3906036599
5038	0.3905926665
5039	0.3905787837
5040	0.3905681235
5041	0.3905620847
5042	0.3905567017
5043	0.3905461244
5044	0.3905369777
5045	0.3905280757
5046	0.3905202159
5047	0.3905061683
5048	0.390493
5049	0.390483873
5050	0.3904712092
5051	0.390467004
5052	0.3904537924
5053	0.390442685
5054	0.390432272
5055	0.3904239967
5056	0.3904126548
5057	0.390397854
5058	0.3903846068
5059	0.3903748257
5060	0.3903666746
5061	0.3903592677
5062	0.3903493244
5063	0.3903361425
5064	0.3903245111
5065	0.3903190668
5066	0.3903093423
5067	0.3902967961
5068	0.3902895424
5069	0.3902756236
5070	0.3902684558
5071	0.3902647464
5072	0.3902495036
5073	0.3902404567
5074	0.3902313994
5075	0.3902232798
5076	0.3902153927
5077	0.3901956054
5078	0.3901790482
5079	0.3901726714
5080	0.3901607418
5081	0.3901498733
5082	0.3901377848
5083	0.390126794
5084	0.3901195933
5085	0.3901083817
5086	0.390101142
5087	0.3900929535
5088	0.3900864633
5089	0.3900804823
5090	0.3900699861
5091	0.3900619946
5092	0.3900479787
5093	0.3900321125
5094	0.3900260551
5095	0.3900136637
5096	0.3900052062
5097	0.3899921743
5098	0.3899839638
5099	0.3899749791
5100	0.3899673046
5101	0.3899540603
5102	0.3899463179
5103	0.3899352398
5104	0.3899203875
5105	0.3899065465
5106	0.3898875161
5107	0.3898810595
5108	0.3898728456
5109	0.389861193
5110	0.3898489432
5111	0.3898356278
5112	0.3898279196
5113	0.3898236687
5114	0.3898199812
5115	0.3898121546
5116	0.3898041076
5117	0.3898010674
5118	0.3897949851
5119	0.3897791486
5120	0.3897668403
5121	0.389755708
5122	0.3897454475
5123	0.3897385023
5124	0.3897323841
5125	0.3897195743
5126	0.3897088675
5127	0.3896986223
5128	0.3896914474
5129	0.3896801204
5130	0.3896705658
5131	0.3896628719
5132	0.3896601294
5133	0.3896527694
5134	0.3896439157
5135	0.3896347404
5136	0.3896154172
5137	0.3896068056
5138	0.3895931601
5139	0.389579985
5140	0.3895691332
5141	0.3895593873
5142	0.3895487303
5143	0.3895428333
5144	0.3895354173
5145	0.3895276881
5146	0.3895190645
5147	0.3895122862
5148	0.3895048297
5149	0.3894952954
5150	0.389491838
5151	0.3894852378
5152	0.3894816436
5153	0.3894769175
5154	0.3894694871
5155	0.3894537574
5156	0.3894412304
5157	0.3894266025
5158	0.3894210844
5159	0.3894100798
5160	0.3893968649
5161	0.3893803017
5162	0.3893634696
5163	0.389348102
5164	0.3893339065
5165	0.3893257836
5166	0.389312935
5167	0.3892978206
5168	0.3892929872
5169	0.3892864785
5170	0.3892770565
5171	0.3892664957
5172	0.389258205
5173	0.3892522598
5174	0.3892369319
5175	0.3892256323
5176	0.3892153219
5177	0.3892080656
5178	0.3892019121
5179	0.3891946985
5180	0.3891916731
5181	0.389185595
5182	0.3891769434
5183	0.3891586194
5184	0.3891419682
5185	0.3891261527
5186	0.3891191603
5187	0.3891066735
5188	0.3890981977
5189	0.3890922362
5190	0.3890798551
5191	0.3890656643
5192	0.3890539262
5193	0.3890461232
5194	0.3890357753
5195	0.3890270953
5196	0.3890208783
5197	0.3890135027
5198	0.3890079565
5199	0.3889965503
5200	0.3889866409
5201	0.3889788566
5202	0.3889695358
5203	0.3889551679
5204	0.3889357687
5205	0.3889222388
5206	0.3889156534
5207	0.3889083331
5208	0.3889012495
5209	0.3888909993
5210	0.3888857639
5211	0.3888737348
5212	0.3888635927
5213	0.3888571542
5214	0.3888512702
5215	0.3888374278
5216	0.3888264386
5217	0.3888186545
5218	0.3888131691
5219	0.3888014034
5220	0.3887971776
5221	0.3887898689
5222	0.3887795397
5223	0.3887698683
5224	0.388760163
5225	0.3887465336
5226	0.3887335347
5227	0.388725152
5228	0.3887195018
5229	0.3887053081
5230	0.3886971427
5231	0.3886939182
5232	0.3886838961
5233	0.3886743857
5234	0.3886643028
5235	0.3886573203
5236	0.3886493078
5237	0.3886398064
5238	0.3886272355
5239	0.388621733
5240	0.3886110639
5241	0.3885971376
5242	0.3885878596
5243	0.3885788433
5244	0.3885702117
5245	0.388556904
5246	0.3885500248
5247	0.3885447707
5248	0.3885350305
5249	0.3885260318
5250	0.3885168562
5251	0.3885019127
5252	0.3884950754
5253	0.3884885555
5254	0.3884815582
5255	0.3884745045
5256	0.3884597681
5257	0.3884442551
5258	0.3884275996
5259	0.3884166362
5260	0.3884029105
5261	0.3883882885
5262	0.3883815212
5263	0.3883730745
5264	0.3883649388
5265	0.3883550087
5266	0.3883465666
5267	0.3883323191
5268	0.3883240757
5269	0.3883142947
5270	0.3883050844
5271	0.3882984883
5272	0.388287468
5273	0.3882739252
5274	0.3882618124
5275	0.38824534
5276	0.3882363909
5277	0.3882224903
5278	0.3882162065
5279	0.3882013151
5280	0.3881953006
5281	0.3881896128
5282	0.3881797413
5283	0.3881669926
5284	0.3881506738
5285	0.3881384546
5286	0.3881320461
5287	0.3881187329
5288	0.3881141019
5289	0.3881047179
5290	0.388091383
5291	0.3880764422
5292	0.3880685165
5293	0.3880534205
5294	0.3880441495
5295	0.3880357185
5296	0.3880238176
5297	0.3880154538
5298	0.3880062595
5299	0.3879946337
5300	0.3879834255
5301	0.3879750571
5302	0.3879658791
5303	0.3879546629
5304	0.3879440554
5305	0.3879297372
5306	0.3879222471
5307	0.3879160009
5308	0.3879075777
5309	0.387896655
5310	0.387880184
5311	0.3878754007
5312	0.3878708318
5313	0.3878572022
5314	0.387852062
5315	0.387842563
5316	0.3878365649
5317	0.3878266419
5318	0.387817936
5319	0.3878115351
5320	0.3878050988
5321	0.3877932429
5322	0.3877840444
5323	0.3877750846
5324	0.3877667195
5325	0.3877570138
5326	0.3877472579
5327	0.3877399302
5328	0.3877331843
5329	0.3877240134
5330	0.387710758
5331	0.3876931751
5332	0.3876793805
5333	0.3876688708
5334	0.3876571066
5335	0.3876505812
5336	0.3876428965
5337	0.3876289457
5338	0.3876157471
5339	0.3876049331
5340	0.3875992348
5341	0.3875885984
5342	0.387577549
5343	0.3875629112
5344	0.3875540523
5345	0.3875410628
5346	0.387532673
5347	0.3875244024
5348	0.3875101699
5349	0.3875031069
5350	0.3874935824
5351	0.3874831723
5352	0.3874663551
5353	0.3874587638
5354	0.3874494681
5355	0.3874373044
5356	0.3874217244
5357	0.3874136901
5358	0.3873986203
5359	0.3873871605
5360	0.3873803523
5361	0.3873708778
5362	0.3873521229
5363	0.387345869
5364	0.3873364445
5365	0.3873283784
5366	0.3873173373
5367	0.387310892
5368	0.3872998886
5369	0.387291125
5370	0.3872801104
5371	0.3872712767
5372	0.387263748
5373	0.3872559529
5374	0.3872481188
5375	0.3872409665
5376	0.3872264701
5377	0.3872148866
5378	0.387206701
5379	0.3871985832
5380	0.3871891201
5381	0.3871823928
5382	0.3871700521
5383	0.3871639111
5384	0.3871464577
5385	0.3871357991
5386	0.3871265411
5387	0.3871157385
5388	0.3871072132
5389	0.3870950843
5390	0.3870868354
5391	0.3870758341
5392	0.3870690374
5393	0.3870565951
5394	0.3870428556
5395	0.3870331659
5396	0.3870224755
5397	0.3870115646
5398	0.3869944381
5399	0.3869871115
5400	0.386978869
5401	0.3869730523
5402	0.3869613702
5403	0.3869566844
5404	0.3869491897
5405	0.3869423296
5406	0.386935502
5407	0.386924275
5408	0.3869179164
5409	0.3869086696
5410	0.3869001716
5411	0.386891547
5412	0.3868774656
5413	0.3868660503
5414	0.3868590818
5415	0.3868480304
5416	0.3868418726
5417	0.3868312712
5418	0.3868147853
5419	0.3868074858
5420	0.3868016758
5421	0.3867928162
5422	0.3867853135
5423	0.386781044
5424	0.386767411
5425	0.3867475764
5426	0.3867302214
5427	0.386717106
5428	0.3867101838
5429	0.3866997526
5430	0.386690462
5431	0.3866815017
5432	0.38667478
5433	0.3866651005
5434	0.3866517665
5435	0.3866457394
5436	0.3866328822
5437	0.3866152685
5438	0.386603028
5439	0.3865954426
5440	0.3865845215
5441	0.3865779099
5442	0.386570955
5443	0.3865643532
5444	0.3865517011
5445	0.3865461236
5446	0.3865343028
5447	0.3865301626
5448	0.3865182258
5449	0.3865053314
5450	0.3864970617
5451	0.3864846424
5452	0.3864732809
5453	0.3864661327
5454	0.3864557331
5455	0.3864441197
5456	0.3864328679
5457	0.3864210739
5458	0.3864063715
5459	0.3863964582
5460	0.386388739
5461	0.3863781703
5462	0.3863603417
5463	0.3863506803
5464	0.3863418612
5465	0.3863303785
5466	0.3863190638
5467	0.3863024991
5468	0.3862959117
5469	0.3862825785
5470	0.386272155
5471	0.386265798
5472	0.3862499355
5473	0.3862381211
5474	0.3862297139
5475	0.38622296
5476	0.386210207
5477	0.3861993416
5478	0.3861845466
5479	0.3861762199
5480	0.3861720451
5481	0.386160605
5482	0.3861472544
5483	0.3861382986
5484	0.386127627
5485	0.3861133531
5486	0.3860970667
5487	0.3860857119
5488	0.386077099
5489	0.3860646247
5490	0.386058363
5491	0.386042582
5492	0.3860330765
5493	0.3860241464
5494	0.3860127014
5495	0.3860077142
5496	0.3859990829
5497	0.3859899219
5498	0.3859789306
5499	0.3859678238
5500	0.3859554771
5501	0.3859473941
5502	0.3859368463
5503	0.3859315463
5504	0.3859219753
5505	0.3859194132
5506	0.3859068039
5507	0.3858990144
5508	0.3858907193
5509	0.3858845952
5510	0.3858727155
5511	0.3858657181
5512	0.3858586019
5513	0.3858522174
5514	0.3858439086
5515	0.3858382835
5516	0.3858296955
5517	0.3858224897
5518	0.385813029
5519	0.3857984966
5520	0.385784509
5521	0.3857721804
5522	0.3857670331
5523	0.3857555027
5524	0.3857496054
5525	0.3857394251
5526	0.3857353389
5527	0.3857255368
5528	0.3857155896
5529	0.3857084972
5530	0.3856970266
5531	0.3856868455
5532	0.385675358
5533	0.3856641317
5534	0.3856550501
5535	0.385646577
5536	0.3856326055
5537	0.3856260459
5538	0.3856140075
5539	0.3856006199
5540	0.3855890497
5541	0.3855808389
5542	0.3855772287
5543	0.3855664812
5544	0.3855637084
5545	0.3855525551
5546	0.3855453437
5547	0.3855384124
5548	0.3855248971
5549	0.3855180916
5550	0.3855158444
5551	0.3855056232
5552	0.3854987706
5553	0.385490288
5554	0.3854824593
5555	0.3854744415
5556	0.385466411
5557	0.3854596042
5558	0.3854516155
5559	0.3854409238
5560	0.3854337673
5561	0.385422561
5562	0.385408187
5563	0.3853983784
5564	0.3853844188
5565	0.3853773642
5566	0.3853692292
5567	0.385359495
5568	0.3853499207
5569	0.385340638
5570	0.3853259134
5571	0.3853164703
5572	0.3853034101
5573	0.3852964024
5574	0.3852890146
5575	0.3852819754
5576	0.3852712818
5577	0.385261336
5578	0.3852516476
5579	0.3852394766
5580	0.3852263018
5581	0.38521649
5582	0.3852078673
5583	0.3852006812
5584	0.385190327
5585	0.3851823896
5586	0.3851727316
5587	0.3851603473
5588	0.3851512049
5589	0.385144675
5590	0.3851325299
5591	0.3851221472
5592	0.3851151442
5593	0.3851076756
5594	0.3851006051
5595	0.3850876738
5596	0.3850754199
5597	0.3850683886
5598	0.3850562723
5599	0.3850463989
5600	0.3850387421
5601	0.385028041
5602	0.3850221584
5603	0.3850079598
5604	0.3850003396
5605	0.3849901846
5606	0.3849837647
5607	0.3849749423
5608	0.3849648521
5609	0.3849595578
5610	0.3849538662
5611	0.3849423204
5612	0.3849316382
5613	0.3849196925
5614	0.3849162293
5615	0.3849042069
5616	0.384894067
5617	0.3848872644
5618	0.3848728078
5619	0.3848654004
5620	0.3848574012
5621	0.3848476498
5622	0.3848399209
5623	0.3848276432
5624	0.3848207546
5625	0.3848083622
5626	0.3847969932
5627	0.3847822132
5628	0.3847696718
5629	0.3847575962
5630	0.3847445298
5631	0.384735112
5632	0.3847237323
5633	0.3847162788
5634	0.3847025844
5635	0.3846923679
5636	0.3846855859
5637	0.3846759811
5638	0.3846641661
5639	0.3846551244
5640	0.3846460107
5641	0.3846376214
5642	0.3846252189
5643	0.3846158523
5644	0.3846065848
5645	0.3845974333
5646	0.3845893752
5647	0.384579419
5648	0.3845714932
5649	0.384562162
5650	0.3845550177
5651	0.384544426
5652	0.3845331418
5653	0.3845265417
5654	0.3845196704
5655	0.3845129282
5656	0.3845083693
5657	0.3844932509
5658	0.3844864286
5659	0.3844739785
5660	0.3844704827
5661	0.384459456
5662	0.3844510785
5663	0.3844443161
5664	0.384438201
5665	0.3844232852
5666	0.3844130193
5667	0.384402839
5668	0.3843879139
5669	0.3843775507
5670	0.3843680185
5671	0.3843647021
5672	0.3843526573
5673	0.3843476814
5674	0.3843395615
5675	0.3843335499
5676	0.3843243344
5677	0.3843205586
5678	0.384314412
5679	0.3843046033
5680	0.3843000925
5681	0.3842921059
5682	0.3842866366
5683	0.38427595
5684	0.3842627473
5685	0.3842518069
5686	0.3842433715
5687	0.3842341156
5688	0.3842285807
5689	0.384221036
5690	0.3842110135
5691	0.3842043569
5692	0.3841962751
5693	0.3841868184
5694	0.3841749297
5695	0.3841683939
5696	0.3841608985
5697	0.3841546512
5698	0.3841395907
5699	0.3841304598
5700	0.384122103
5701	0.3841116185
5702	0.3841006442
5703	0.3840916728
5704	0.3840811314
5705	0.3840712991
5706	0.3840608036
5707	0.3840514519
5708	0.3840461853
5709	0.3840395225
5710	0.3840338525
5711	0.384017796
5712	0.3840076746
5713	0.3840019616
5714	0.3839917569
5715	0.3839838558
5716	0.383979824
5717	0.3839722387
5718	0.3839636469
5719	0.3839527403
5720	0.383945614
5721	0.3839397026
5722	0.3839286692
5723	0.3839212412
5724	0.3839131317
5725	0.3839097734
5726	0.383896934
5727	0.383889296
5728	0.3838829094
5729	0.3838719004
5730	0.3838633672
5731	0.3838569636
5732	0.38384847
5733	0.3838410125
5734	0.3838326485
5735	0.3838236831
5736	0.3838204184
5737	0.3838073375
5738	0.3837995902
5739	0.383794905
5740	0.3837861083
5741	0.3837795147
5742	0.3837701128
5743	0.3837627033
5744	0.383750569
5745	0.3837332915
5746	0.3837194987
5747	0.3837092134
5748	0.3837025952
5749	0.3836958214
5750	0.3836892421
5751	0.3836798552
5752	0.3836692811
5753	0.3836588024
