iter	Passed	Remaining
4782	26956	29402
4783	26962	29397
4784	26968	29391
4785	26973	29386
4786	26979	29380
4787	26985	29374
4788	26990	29368
4789	26996	29363
4790	27002	29357
4791	27007	29352
4792	27013	29346
4793	27018	29340
4794	27023	29334
4795	27029	29329
4796	27035	29323
4797	27040	29317
4798	27046	29311
4799	27051	29305
4800	27056	29299
4801	27062	29294
4802	27067	29288
4803	27073	29282
4804	27079	29277
4805	27084	29271
4806	27090	29265
4807	27096	29260
4808	27101	29253
4809	27106	29247
4810	27112	29242
4811	27118	29237
4812	27124	29232
4813	27130	29227
4814	27136	29221
4815	27141	29215
4816	27149	29211
4817	27154	29205
4818	27160	29200
4819	27166	29195
4820	27171	29189
4821	27177	29183
4822	27182	29177
4823	27187	29171
4824	27194	29166
4825	27200	29161
4826	27205	29156
4827	27212	29150
4828	27217	29145
4829	27223	29139
4830	27228	29134
4831	27234	29128
4832	27240	29122
4833	27246	29117
4834	27251	29111
4835	27257	29105
4836	27263	29100
4837	27269	29095
4838	27275	29090
4839	27281	29084
4840	27286	29078
4841	27292	29073
4842	27298	29067
4843	27303	29062
4844	27309	29057
4845	27315	29051
4846	27320	29045
4847	27326	29040
4848	27332	29034
4849	27337	29028
4850	27343	29023
4851	27349	29017
4852	27355	29012
4853	27362	29008
4854	27367	29002
4855	27374	28997
4856	27380	28992
4857	27386	28987
4858	27392	28982
4859	27398	28977
4860	27404	28971
4861	27410	28966
4862	27416	28961
4863	27422	28956
4864	27428	28950
4865	27434	28945
4866	27440	28939
4867	27445	28934
4868	27450	28928
4869	27456	28922
4870	27462	28917
4871	27467	28911
4872	27473	28905
4873	27479	28900
4874	27484	28894
4875	27490	28889
4876	27496	28883
4877	27501	28877
4878	27508	28872
4879	27513	28866
4880	27518	28860
4881	27524	28855
4882	27529	28849
4883	27535	28843
4884	27541	28838
4885	27547	28832
4886	27552	28826
4887	27559	28822
4888	27564	28816
4889	27570	28810
4890	27576	28805
4891	27581	28799
4892	27587	28793
4893	27592	28788
4894	27597	28781
4895	27603	28776
4896	27609	28770
4897	27614	28764
4898	27620	28759
4899	27625	28753
4900	27630	28747
4901	27636	28741
4902	27642	28735
4903	27647	28730
4904	27653	28724
4905	27659	28718
4906	27664	28713
4907	27670	28707
4908	27675	28701
4909	27681	28695
4910	27687	28690
4911	27692	28684
4912	27698	28678
4913	27703	28673
4914	27710	28668
4915	27716	28663
4916	27722	28657
4917	27727	28652
4918	27736	28649
4919	27743	28645
4920	27748	28639
4921	27754	28633
4922	27759	28627
4923	27764	28621
4924	27770	28616
4925	27775	28610
4926	27781	28604
4927	27787	28599
4928	27792	28593
4929	27798	28587
4930	27804	28582
4931	27809	28576
4932	27814	28570
4933	27820	28564
4934	27826	28559
4935	27831	28553
4936	27837	28547
4937	27842	28541
4938	27849	28537
4939	27855	28532
4940	27861	28527
4941	27867	28521
4942	27873	28516
4943	27878	28510
4944	27884	28505
4945	27890	28499
4946	27896	28494
4947	27902	28489
4948	27908	28483
4949	27913	28477
4950	27920	28473
4951	27925	28467
4952	27931	28461
4953	27937	28456
4954	27943	28450
4955	27949	28445
4956	27954	28439
4957	27960	28433
4958	27965	28428
4959	27971	28422
4960	27977	28416
4961	27982	28411
4962	27988	28405
4963	27994	28400
4964	27999	28394
4965	28005	28388
4966	28010	28382
4967	28016	28377
4968	28021	28371
4969	28027	28365
4970	28033	28360
4971	28039	28354
4972	28044	28348
4973	28050	28343
4974	28055	28337
4975	28061	28331
4976	28067	28326
4977	28072	28320
4978	28078	28315
4979	28084	28310
4980	28090	28305
4981	28096	28299
4982	28103	28294
4983	28108	28288
4984	28114	28283
4985	28119	28277
4986	28125	28272
4987	28131	28267
4988	28138	28262
4989	28143	28256
4990	28149	28251
4991	28155	28245
4992	28161	28240
4993	28167	28235
4994	28173	28229
4995	28179	28224
4996	28186	28220
4997	28193	28215
4998	28200	28211
4999	28205	28205
5000	28210	28199
5001	28217	28194
5002	28223	28189
5003	28229	28183
5004	28235	28178
5005	28240	28172
5006	28246	28167
5007	28252	28162
5008	28258	28156
5009	28264	28151
5010	28269	28145
5011	28275	28139
5012	28281	28134
5013	28287	28129
5014	28292	28123
5015	28299	28118
5016	28304	28113
5017	28311	28108
5018	28317	28102
5019	28322	28096
5020	28328	28091
5021	28334	28086
5022	28339	28080
5023	28345	28075
5024	28351	28069
5025	28356	28063
5026	28362	28057
5027	28368	28052
5028	28373	28046
5029	28379	28041
5030	28385	28035
5031	28390	28029
5032	28397	28025
5033	28402	28019
5034	28408	28013
5035	28414	28008
5036	28420	28002
5037	28425	27997
5038	28432	27992
5039	28437	27986
5040	28444	27981
5041	28449	27975
5042	28455	27970
5043	28461	27965
5044	28467	27959
5045	28472	27953
5046	28479	27948
5047	28484	27943
5048	28490	27937
5049	28496	27932
5050	28502	27926
5051	28508	27921
5052	28513	27915
5053	28519	27910
5054	28525	27904
5055	28531	27899
5056	28536	27893
5057	28543	27888
5058	28549	27883
5059	28554	27877
5060	28560	27872
5061	28566	27866
5062	28571	27860
5063	28577	27855
5064	28583	27849
5065	28588	27843
5066	28595	27839
5067	28600	27833
5068	28606	27827
5069	28613	27823
5070	28618	27817
5071	28624	27811
5072	28630	27806
5073	28636	27800
5074	28642	27795
5075	28647	27789
5076	28653	27784
5077	28659	27779
5078	28665	27773
5079	28670	27767
5080	28676	27762
5081	28682	27756
5082	28688	27751
5083	28694	27746
5084	28700	27740
5085	28706	27735
5086	28712	27730
5087	28717	27724
5088	28724	27719
5089	28730	27714
5090	28736	27708
5091	28742	27703
5092	28748	27698
5093	28753	27692
5094	28759	27687
5095	28765	27681
5096	28770	27675
5097	28777	27670
5098	28782	27664
5099	28788	27659
5100	28794	27654
5101	28800	27648
5102	28805	27643
5103	28811	27637
5104	28817	27631
5105	28823	27626
5106	28829	27621
5107	28834	27615
5108	28840	27610
5109	28846	27604
5110	28851	27598
5111	28857	27593
5112	28863	27587
5113	28868	27581
5114	28874	27576
5115	28879	27570
5116	28885	27564
5117	28891	27559
5118	28897	27553
5119	28903	27548
5120	28909	27542
5121	28914	27536
5122	28920	27531
5123	28926	27525
5124	28931	27519
5125	28937	27514
5126	28942	27508
5127	28947	27502
5128	28953	27497
5129	28959	27491
5130	28964	27485
5131	28970	27480
5132	28976	27474
5133	28981	27468
5134	28987	27463
5135	28993	27457
5136	28998	27452
5137	29005	27447
5138	29010	27441
5139	29016	27435
5140	29022	27430
5141	29027	27424
5142	29032	27418
5143	29039	27413
5144	29044	27407
5145	29049	27401
5146	29055	27396
5147	29061	27390
5148	29066	27384
5149	29072	27378
5150	29077	27372
5151	29082	27366
5152	29088	27361
5153	29094	27355
5154	29099	27349
5155	29105	27344
5156	29111	27338
5157	29117	27333
5158	29122	27327
5159	29128	27321
5160	29134	27316
5161	29140	27311
5162	29145	27305
5163	29152	27300
5164	29157	27295
5165	29163	27289
5166	29169	27284
5167	29175	27278
5168	29180	27272
5169	29186	27267
5170	29192	27261
5171	29197	27255
5172	29203	27250
5173	29208	27244
5174	29214	27238
5175	29220	27233
5176	29226	27227
5177	29231	27222
5178	29237	27216
5179	29243	27210
5180	29248	27205
5181	29254	27199
5182	29259	27193
5183	29265	27187
5184	29270	27182
5185	29276	27176
5186	29282	27170
5187	29287	27165
5188	29293	27159
5189	29299	27153
5190	29304	27148
5191	29310	27142
5192	29316	27137
5193	29322	27131
5194	29327	27125
5195	29333	27120
5196	29338	27114
5197	29343	27108
5198	29349	27102
5199	29355	27097
5200	29361	27091
5201	29367	27086
5202	29372	27080
5203	29378	27074
5204	29384	27069
5205	29389	27063
5206	29394	27057
5207	29400	27052
5208	29406	27046
5209	29411	27040
5210	29418	27035
5211	29424	27030
5212	29430	27025
5213	29436	27020
5214	29442	27014
5215	29449	27010
5216	29454	27004
5217	29460	26998
5218	29466	26993
5219	29472	26987
5220	29477	26982
5221	29483	26977
5222	29489	26971
5223	29495	26965
5224	29501	26960
5225	29506	26954
5226	29512	26949
5227	29518	26943
5228	29523	26937
5229	29529	26932
5230	29535	26926
5231	29540	26920
5232	29546	26915
5233	29552	26909
5234	29557	26903
5235	29564	26899
5236	29569	26893
5237	29575	26887
5238	29581	26882
5239	29587	26876
5240	29592	26870
5241	29598	26865
5242	29604	26860
5243	29609	26854
5244	29615	26849
5245	29620	26842
5246	29626	26837
5247	29632	26831
5248	29638	26826
5249	29644	26820
5250	29650	26815
5251	29655	26809
5252	29661	26804
5253	29666	26798
5254	29672	26792
5255	29678	26787
5256	29684	26781
5257	29689	26776
5258	29695	26770
5259	29701	26765
5260	29706	26759
5261	29713	26754
5262	29719	26748
5263	29724	26743
5264	29730	26737
5265	29736	26732
5266	29742	26726
5267	29748	26721
5268	29753	26715
5269	29760	26710
5270	29765	26705
5271	29771	26699
5272	29777	26694
5273	29783	26688
5274	29788	26682
5275	29795	26677
5276	29800	26671
5277	29805	26665
5278	29811	26660
5279	29817	26654
5280	29822	26648
5281	29828	26643
5282	29833	26637
5283	29839	26632
5284	29846	26627
5285	29851	26621
5286	29857	26615
5287	29863	26610
5288	29868	26604
5289	29874	26598
5290	29880	26593
5291	29885	26587
5292	29891	26582
5293	29897	26576
5294	29902	26570
5295	29908	26565
5296	29914	26559
5297	29919	26553
5298	29925	26548
5299	29931	26542
5300	29936	26536
5301	29942	26531
5302	29947	26525
5303	29952	26519
5304	29959	26514
5305	29964	26508
5306	29970	26502
5307	29976	26497
5308	29981	26491
5309	29986	26485
5310	29993	26480
5311	29998	26474
5312	30003	26468
5313	30010	26463
5314	30015	26457
5315	30021	26452
5316	30027	26446
5317	30032	26440
5318	30038	26435
5319	30044	26429
5320	30049	26424
5321	30055	26418
5322	30061	26412
5323	30066	26406
5324	30072	26401
5325	30078	26396
5326	30083	26390
5327	30090	26385
5328	30096	26380
5329	30102	26375
5330	30110	26371
5331	30118	26367
5332	30125	26363
5333	30132	26358
5334	30139	26354
5335	30145	26349
5336	30151	26343
5337	30159	26339
5338	30166	26335
5339	30173	26331
5340	30179	26325
5341	30185	26320
5342	30191	26315
5343	30198	26310
5344	30205	26306
5345	30211	26301
5346	30217	26295
5347	30223	26290
5348	30229	26284
5349	30235	26279
5350	30242	26274
5351	30248	26269
5352	30254	26264
5353	30260	26258
5354	30266	26253
5355	30272	26248
5356	30278	26242
5357	30284	26237
5358	30289	26231
5359	30295	26226
5360	30301	26220
5361	30308	26216
5362	30314	26211
5363	30321	26206
5364	30327	26200
5365	30333	26195
5366	30340	26190
5367	30345	26184
5368	30351	26179
5369	30357	26174
5370	30363	26168
5371	30369	26163
5372	30375	26158
5373	30381	26152
5374	30387	26147
5375	30393	26142
5376	30400	26137
5377	30406	26132
5378	30412	26126
5379	30418	26121
5380	30424	26116
5381	30431	26111
5382	30437	26106
5383	30443	26101
5384	30449	26095
5385	30456	26090
5386	30462	26085
5387	30468	26080
5388	30474	26074
5389	30480	26069
5390	30486	26064
5391	30492	26058
5392	30498	26053
5393	30504	26048
5394	30510	26042
5395	30516	26037
5396	30522	26031
5397	30528	26026
5398	30535	26022
5399	30541	26017
5400	30547	26011
5401	30553	26006
5402	30559	26000
5403	30565	25995
5404	30571	25990
5405	30577	25984
5406	30583	25979
5407	30589	25973
5408	30594	25967
5409	30600	25962
5410	30606	25957
5411	30613	25952
5412	30619	25947
5413	30625	25941
5414	30631	25936
5415	30637	25931
5416	30643	25925
5417	30649	25920
5418	30656	25915
5419	30663	25911
5420	30669	25906
5421	30676	25901
5422	30682	25896
5423	30688	25890
5424	30694	25885
5425	30701	25880
5426	30707	25875
5427	30713	25870
5428	30719	25864
5429	30725	25859
5430	30731	25853
5431	30737	25848
5432	30742	25842
5433	30749	25837
5434	30755	25832
5435	30761	25827
5436	30768	25822
5437	30774	25817
5438	30784	25814
5439	30794	25812
5440	30802	25809
5441	30809	25804
5442	30816	25800
5443	30824	25796
5444	30831	25792
5445	30838	25787
5446	30845	25782
5447	30850	25777
5448	30857	25771
5449	30863	25767
5450	30869	25761
5451	30875	25756
5452	30881	25750
5453	30888	25745
5454	30894	25740
5455	30900	25735
5456	30906	25729
5457	30912	25724
5458	30919	25719
5459	30925	25714
5460	30931	25709
5461	30938	25704
5462	30944	25699
5463	30950	25694
5464	30956	25688
5465	30963	25683
5466	30969	25678
5467	30975	25673
5468	30981	25668
5469	30988	25663
5470	30995	25658
5471	31000	25652
5472	31006	25647
5473	31012	25642
5474	31018	25636
5475	31024	25631
5476	31031	25626
5477	31037	25620
5478	31043	25615
5479	31048	25609
5480	31054	25603
5481	31060	25598
5482	31065	25592
5483	31071	25587
5484	31077	25581
5485	31084	25576
5486	31090	25571
5487	31096	25566
5488	31102	25561
5489	31109	25555
5490	31114	25550
5491	31121	25545
5492	31128	25540
5493	31134	25535
5494	31141	25531
5495	31149	25526
5496	31155	25521
5497	31162	25516
5498	31168	25512
5499	31175	25507
5500	31182	25502
5501	31188	25497
5502	31194	25491
5503	31200	25486
5504	31206	25480
5505	31211	25475
5506	31217	25469
5507	31223	25463
5508	31228	25457
5509	31233	25451
5510	31239	25446
5511	31244	25440
5512	31249	25434
5513	31255	25428
5514	31261	25422
5515	31266	25416
5516	31272	25411
5517	31277	25405
5518	31282	25399
5519	31288	25393
5520	31294	25387
5521	31299	25381
5522	31304	25376
5523	31310	25370
5524	31315	25364
5525	31321	25358
5526	31326	25352
5527	31332	25346
5528	31337	25341
5529	31343	25335
5530	31348	25329
5531	31354	25323
5532	31360	25318
5533	31365	25312
5534	31371	25306
5535	31376	25300
5536	31381	25294
5537	31387	25288
5538	31392	25283
5539	31398	25277
5540	31404	25271
5541	31409	25265
5542	31414	25259
5543	31420	25253
5544	31425	25247
5545	31430	25241
5546	31436	25236
5547	31441	25230
5548	31447	25224
5549	31453	25219
5550	31458	25212
5551	31463	25207
5552	31468	25201
5553	31474	25195
5554	31479	25189
5555	31485	25183
5556	31490	25177
5557	31496	25171
5558	31501	25166
5559	31507	25160
5560	31512	25154
5561	31518	25149
5562	31524	25143
5563	31529	25137
5564	31535	25132
5565	31540	25126
5566	31546	25120
5567	31552	25114
5568	31557	25109
5569	31563	25103
5570	31568	25097
5571	31574	25091
5572	31579	25085
5573	31585	25080
5574	31590	25074
5575	31596	25068
5576	31602	25063
5577	31607	25057
5578	31613	25051
5579	31619	25046
5580	31624	25040
5581	31630	25034
5582	31636	25029
5583	31641	25023
5584	31646	25017
5585	31652	25011
5586	31658	25006
5587	31664	25000
5588	31670	24995
5589	31675	24989
5590	31681	24983
5591	31687	24978
5592	31693	24972
5593	31698	24966
5594	31704	24961
5595	31710	24955
5596	31716	24950
5597	31722	24944
5598	31727	24938
5599	31733	24933
5600	31738	24927
5601	31743	24921
5602	31749	24915
5603	31755	24909
5604	31760	24903
5605	31765	24898
5606	31771	24892
5607	31776	24886
5608	31782	24881
5609	31788	24875
5610	31793	24869
5611	31799	24863
5612	31804	24858
5613	31810	24852
5614	31816	24846
5615	31822	24841
5616	31827	24835
5617	31833	24829
5618	31838	24823
5619	31843	24817
5620	31849	24812
5621	31855	24806
5622	31860	24800
5623	31866	24795
5624	31872	24789
5625	31877	24783
5626	31883	24778
5627	31889	24772
5628	31894	24766
5629	31900	24761
5630	31905	24755
5631	31911	24749
5632	31916	24743
5633	31922	24737
5634	31927	24732
5635	31933	24726
5636	31938	24720
5637	31944	24714
5638	31949	24708
5639	31955	24703
5640	31960	24697
5641	31966	24691
5642	31971	24685
5643	31976	24679
5644	31982	24674
5645	31988	24668
5646	31993	24662
5647	31999	24656
5648	32004	24650
5649	32010	24645
5650	32015	24639
5651	32021	24633
5652	32026	24627
5653	32032	24621
5654	32037	24615
5655	32042	24609
5656	32048	24604
5657	32053	24598
5658	32058	24592
5659	32064	24586
5660	32069	24580
5661	32075	24574
5662	32080	24569
5663	32086	24563
5664	32091	24557
5665	32097	24551
5666	32102	24545
5667	32108	24540
5668	32114	24534
5669	32119	24528
5670	32125	24523
5671	32132	24518
5672	32137	24512
5673	32143	24506
5674	32149	24501
5675	32154	24495
5676	32160	24489
5677	32165	24483
5678	32170	24477
5679	32176	24472
5680	32181	24466
5681	32187	24460
5682	32193	24454
5683	32198	24449
5684	32203	24443
5685	32209	24437
5686	32215	24432
5687	32221	24426
5688	32226	24420
5689	32231	24414
5690	32237	24408
5691	32242	24402
5692	32248	24397
5693	32253	24391
5694	32259	24385
5695	32264	24379
5696	32269	24373
5697	32275	24367
5698	32280	24362
5699	32286	24356
5700	32291	24350
5701	32296	24344
5702	32302	24338
5703	32307	24332
5704	32313	24327
5705	32318	24321
5706	32324	24315
5707	32329	24309
5708	32335	24303
5709	32340	24298
5710	32346	24292
5711	32351	24286
5712	32357	24281
5713	32363	24275
5714	32368	24269
5715	32373	24263
5716	32379	24257
5717	32384	24251
5718	32389	24245
5719	32395	24239
5720	32400	24233
5721	32406	24228
5722	32412	24223
5723	32417	24217
5724	32423	24211
5725	32429	24206
5726	32435	24200
5727	32441	24194
5728	32446	24189
5729	32452	24183
5730	32458	24178
5731	32463	24172
5732	32469	24166
5733	32475	24161
5734	32480	24155
5735	32486	24149
5736	32492	24143
5737	32497	24138
5738	32503	24133
5739	32510	24127
5740	32516	24122
5741	32521	24116
5742	32527	24111
5743	32532	24105
5744	32538	24099
5745	32546	24095
5746	32554	24091
5747	32561	24086
5748	32568	24081
5749	32574	24076
5750	32579	24070
5751	32585	24065
5752	32591	24060
5753	32597	24054
5754	32603	24048
5755	32609	24043
5756	32615	24038
5757	32621	24032
5758	32627	24027
5759	32632	24021
5760	32638	24015
5761	32644	24010
5762	32649	24004
5763	32655	23999
5764	32661	23993
5765	32667	23987
5766	32673	23982
5767	32679	23976
5768	32684	23971
5769	32690	23965
5770	32696	23959
5771	32701	23954
5772	32708	23949
5773	32714	23943
5774	32720	23938
5775	32726	23932
5776	32731	23926
5777	32737	23921
5778	32743	23915
5779	32748	23909
5780	32755	23904
5781	32760	23898
5782	32765	23892
5783	32771	23887
5784	32776	23881
5785	32781	23875
5786	32788	23870
5787	32794	23865
5788	32800	23859
5789	32806	23854
5790	32812	23848
5791	32817	23842
5792	32823	23837
5793	32828	23831
5794	32835	23825
5795	32841	23820
5796	32846	23814
5797	32853	23809
5798	32858	23803
5799	32863	23797
5800	32869	23792
5801	32875	23786
5802	32880	23781
5803	32886	23775
5804	32892	23769
5805	32897	23763
5806	32903	23758
5807	32908	23752
5808	32914	23746
5809	32920	23741
5810	32925	23735
5811	32930	23729
5812	32936	23723
5813	32941	23717
5814	32947	23711
5815	32953	23706
5816	32958	23700
5817	32964	23694
5818	32970	23689
5819	32975	23683
5820	32980	23677
5821	32986	23672
5822	32992	23666
5823	32997	23660
5824	33003	23655
5825	33009	23649
5826	33014	23643
5827	33020	23637
5828	33026	23632
5829	33032	23626
5830	33037	23621
5831	33043	23615
5832	33049	23609
5833	33054	23604
5834	33060	23598
5835	33066	23593
5836	33072	23587
5837	33077	23581
5838	33084	23576
5839	33089	23570
5840	33095	23564
5841	33101	23559
5842	33106	23553
5843	33112	23548
5844	33119	23543
5845	33124	23537
5846	33130	23532
5847	33137	23526
5848	33142	23521
5849	33149	23516
5850	33155	23510
5851	33160	23504
5852	33167	23499
5853	33172	23494
5854	33178	23488
5855	33184	23482
5856	33190	23477
5857	33195	23471
5858	33201	23466
5859	33207	23460
5860	33213	23455
5861	33219	23449
5862	33224	23443
5863	33230	23438
5864	33235	23432
5865	33241	23426
5866	33247	23420
5867	33253	23415
5868	33258	23409
5869	33264	23404
5870	33270	23398
5871	33275	23392
5872	33281	23387
5873	33287	23381
5874	33292	23375
5875	33298	23370
5876	33304	23364
5877	33309	23358
5878	33315	23353
5879	33320	23347
5880	33326	23341
5881	33332	23335
5882	33337	23330
5883	33343	23324
5884	33349	23319
5885	33354	23313
5886	33360	23307
5887	33366	23301
5888	33372	23296
5889	33380	23292
5890	33386	23287
5891	33393	23282
5892	33399	23277
5893	33405	23271
5894	33411	23265
5895	33416	23260
5896	33422	23254
5897	33428	23248
5898	33433	23243
5899	33439	23237
5900	33444	23231
5901	33449	23225
5902	33455	23219
5903	33460	23213
5904	33465	23208
5905	33471	23202
5906	33477	23196
5907	33482	23190
5908	33488	23185
5909	33493	23179
5910	33499	23173
5911	33505	23167
5912	33510	23162
5913	33516	23156
5914	33521	23150
5915	33527	23145
5916	33533	23139
5917	33538	23133
5918	33545	23128
5919	33550	23122
5920	33555	23116
5921	33562	23111
5922	33567	23105
5923	33572	23099
5924	33578	23094
5925	33584	23088
5926	33589	23082
5927	33596	23077
5928	33602	23072
5929	33608	23066
5930	33613	23061
5931	33619	23055
5932	33625	23050
5933	33631	23044
5934	33636	23038
5935	33642	23033
5936	33648	23027
5937	33653	23021
5938	33659	23015
5939	33664	23009
5940	33669	23003
5941	33676	22998
5942	33681	22992
5943	33686	22986
5944	33692	22981
5945	33698	22975
5946	33703	22969
5947	33709	22964
5948	33715	22958
5949	33720	22952
5950	33727	22947
5951	33732	22942
5952	33738	22936
5953	33744	22930
5954	33750	22925
5955	33756	22919
5956	33761	22913
5957	33767	22908
5958	33772	22902
5959	33778	22896
5960	33783	22890
5961	33789	22885
5962	33795	22879
5963	33800	22873
5964	33807	22868
5965	33812	22863
5966	33818	22857
5967	33825	22852
5968	33830	22846
5969	33836	22840
5970	33842	22835
5971	33848	22829
5972	33854	22824
5973	33860	22819
5974	33865	22813
5975	33871	22807
5976	33877	22802
5977	33882	22796
5978	33888	22790
5979	33894	22785
5980	33900	22779
5981	33906	22774
5982	33911	22768
5983	33916	22762
5984	33923	22757
5985	33928	22751
5986	33934	22745
5987	33940	22740
5988	33945	22734
5989	33951	22728
5990	33957	22723
5991	33962	22717
5992	33968	22711
5993	33974	22706
5994	33980	22700
5995	33985	22695
5996	33991	22689
5997	33997	22683
5998	34003	22678
5999	34008	22672
6000	34014	22666
6001	34019	22661
6002	34025	22655
6003	34030	22649
6004	34037	22644
6005	34042	22638
6006	34048	22632
6007	34054	22627
6008	34060	22622
6009	34066	22616
6010	34072	22611
6011	34078	22605
6012	34084	22599
6013	34089	22594
6014	34095	22588
6015	34101	22582
6016	34106	22577
6017	34112	22571
6018	34118	22566
6019	34123	22560
6020	34129	22554
6021	34134	22548
6022	34140	22542
6023	34145	22536
6024	34151	22531
6025	34156	22525
6026	34162	22519
6027	34167	22513
6028	34173	22508
6029	34178	22502
6030	34184	22496
6031	34189	22490
6032	34195	22484
6033	34200	22479
6034	34206	22473
6035	34211	22467
6036	34217	22461
6037	34222	22456
6038	34227	22450
6039	34233	22444
6040	34239	22438
6041	34244	22433
6042	34250	22427
6043	34255	22421
6044	34261	22415
6045	34266	22409
6046	34272	22404
6047	34277	22398
6048	34283	22392
6049	34288	22386
6050	34293	22380
6051	34299	22375
6052	34305	22369
6053	34310	22363
6054	34316	22357
6055	34322	22352
6056	34327	22346
6057	34333	22341
6058	34339	22335
6059	34344	22329
6060	34350	22324
6061	34356	22318
6062	34361	22312
6063	34367	22307
6064	34372	22301
6065	34378	22295
6066	34384	22289
6067	34389	22283
6068	34394	22278
6069	34400	22272
6070	34405	22266
6071	34411	22260
